CustomerName,Country,InvoiceId,InvoiceDate,ProductName,CategoryName,UnitPrice,Quantity,LineTotal
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Din Din Wo (Little Child),World,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Something Nice Back Home,Drama,1.99,1,1.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Call Me a Dog,Alternative,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Safe and Sound,Alternative,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Disappearing Act,Alternative,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Shape of Things to Come,Alternative,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Canon and Gigue in D Major: I. Canon,Classical,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso",Classical,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,"Jupiter, the Bringer of Jollity",Classical,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Classical,0.99,1,0.99
Bjørn Hansen,Norway,208,2011-06-29 00:00:00,Two Fanfares for Orchestra: II. Short Ride in a Fast Machine,Classical,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Imagine,Pop,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,[Just Like] Starting Over,Pop,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Fairies Wear Boots,Rock,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,"Sabbath, Bloody Sabbath",Rock,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Loving You Sunday Morning,Rock,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Tease Me Please Me,Rock,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Top O' The Morning To Ya,Hip Hop/Rap,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Guess Who's Back,Hip Hop/Rap,0.99,1,0.99
Steve Murray,United Kingdom,207,2011-06-24 00:00:00,Feel It,Hip Hop/Rap,0.99,1,0.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,"War of the Gods, Pt. 2",Sci Fi & Fantasy,1.99,1,1.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,"Greetings from Earth, Pt. 2",Sci Fi & Fantasy,1.99,1,1.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,The Hand of God,Sci Fi & Fantasy,1.99,1,1.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,Instant Karma,Pop,0.99,1,0.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,Cold Turkey,Pop,0.99,1,0.99
Johannes Van der Berg,Netherlands,206,2011-06-21 00:00:00,"Oh, My Love",Pop,0.99,1,0.99
Terhi Hämäläinen,Finland,205,2011-06-20 00:00:00,The Lost Warrior,Sci Fi & Fantasy,1.99,1,1.99
Terhi Hämäläinen,Finland,205,2011-06-20 00:00:00,"The Gun On Ice Planet Zero, Pt. 1",Sci Fi & Fantasy,1.99,1,1.99
Terhi Hämäläinen,Finland,205,2011-06-20 00:00:00,The Magnificent Warriors,Sci Fi & Fantasy,1.99,1,1.99
Terhi Hämäläinen,Finland,205,2011-06-20 00:00:00,"The Living Legend, Pt. 1",Sci Fi & Fantasy,1.99,1,1.99
Dominique Lefebvre,France,203,2011-06-19 00:00:00,Through a Looking Glass,Drama,1.99,1,1.99
Dominique Lefebvre,France,203,2011-06-19 00:00:00,Your Time Is Gonna Come,Rock,0.99,1,0.99
Wyatt Girard,France,204,2011-06-19 00:00:00,"Battlestar Galactica, Pt. 2",Sci Fi & Fantasy,1.99,1,1.99
Wyatt Girard,France,204,2011-06-19 00:00:00,"Lost Planet of the Gods, Pt. 1",Sci Fi & Fantasy,1.99,1,1.99
Camille Bernard,France,202,2011-06-06 00:00:00,How to Stop an Exploding Man,Drama,1.99,1,1.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Neworld,Rock,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Primary,Rock,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Headspace,Rock,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Tudo Na Mais Santa Paz,Latin,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Samba Do Jato,Latin,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Now You're Gone,Metal,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Faixa Amarela,Latin,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Sem Essa de Malandro Agulha,Latin,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Verdade,Latin,0.99,1,0.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Diversity Day,TV Shows,1.99,1,1.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Halloween,TV Shows,1.99,1,1.99
Victor Stevens,USA,201,2011-05-29 00:00:00,The Carpet,TV Shows,1.99,1,1.99
Victor Stevens,USA,201,2011-05-29 00:00:00,Gay Witch Hunt,TV Shows,1.99,1,1.99
Victor Stevens,USA,201,2011-05-29 00:00:00,"A Benihana Christmas, Pts. 1 & 2",Comedy,1.99,1,1.99
Frank Harris,USA,200,2011-05-24 00:00:00,The First Time,Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Homely Girl,Reggae,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Bring Me Your Cup,Reggae,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Hang 'Em High,Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Little Guitars (Intro),Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Ain't Talkin' 'bout Love,Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Panama,Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,Can't Stop Loving You,Rock,0.99,1,0.99
Frank Harris,USA,200,2011-05-24 00:00:00,You Really Got Me,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,Bad,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,Sweetest Thing,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,All I Want Is You,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,Like A Song...,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,Red Light,Rock,0.99,1,0.99
Eduardo Martins,Brazil,199,2011-05-21 00:00:00,Babyface,Rock,0.99,1,0.99
Helena Holý,Czech Republic,198,2011-05-20 00:00:00,Heartland,Rock,0.99,1,0.99
Helena Holý,Czech Republic,198,2011-05-20 00:00:00,The Star Spangled Banner,Rock,0.99,1,0.99
Helena Holý,Czech Republic,198,2011-05-20 00:00:00,All I Want Is You,Rock,0.99,1,0.99
Helena Holý,Czech Republic,198,2011-05-20 00:00:00,New Year's Day,Rock,0.99,1,0.99
Leonie Köhler,Germany,196,2011-05-19 00:00:00,I Still Haven't Found What I'm Looking for,Rock,0.99,1,0.99
Leonie Köhler,Germany,196,2011-05-19 00:00:00,Freedom For My People,Rock,0.99,1,0.99
Bjørn Hansen,Norway,197,2011-05-19 00:00:00,Pride (In The Name Of Love),Rock,0.99,1,0.99
Bjørn Hansen,Norway,197,2011-05-19 00:00:00,Love Rescue Me,Rock,0.99,1,0.99
Luís Gonçalves,Brazil,195,2011-05-06 00:00:00,All Along The Watchtower,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Adrift,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,...And Found,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,The Other 48 Days,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,The 23rd Psalm,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,The Long Con,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,The Whole Truth,Drama,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,S.O.S.,TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Exodus (Part 2) [Season Finale],TV Shows,1.99,1,1.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,The Fly,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Walk On,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Spanish Eyes,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Hallelujah Here She Comes,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,City Of Blinding Lights,Rock,0.99,1,0.99
Hugh O'Reilly,Ireland,194,2011-04-28 00:00:00,Mofo,Rock,0.99,1,0.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Sonifera Ilha,Alternative & Punk,0.99,1,0.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Amanhã Não Se Sabe,Alternative & Punk,0.99,1,0.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Eu E Ela,Alternative & Punk,0.99,1,0.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,"Exodus, Pt. 1",TV Shows,1.99,1,1.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Unfinished Business,Science Fiction,1.99,1,1.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,A Day In the Life,Science Fiction,1.99,1,1.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Genesis,TV Shows,1.99,1,1.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Nothing to Hide,TV Shows,1.99,1,1.99
Fynn Zimmermann,Germany,193,2011-04-23 00:00:00,Distractions,Drama,1.99,1,1.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Balanço,Latin,0.99,1,0.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Comida,Alternative & Punk,0.99,1,0.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Os Cegos Do Castelo,Alternative & Punk,0.99,1,0.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Flores,Alternative & Punk,0.99,1,0.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Cabeça Dinossauro,Alternative & Punk,0.99,1,0.99
Martha Silk,Canada,192,2011-04-20 00:00:00,Homem Primata (Vinheta),Alternative & Punk,0.99,1,0.99
Patrick Gray,USA,191,2011-04-19 00:00:00,Gostava Tanto De Você,Latin,0.99,1,0.99
Patrick Gray,USA,191,2011-04-19 00:00:00,Não Quero Dinheiro,Latin,0.99,1,0.99
Patrick Gray,USA,191,2011-04-19 00:00:00,A Festa Do Santo Reis,Latin,0.99,1,0.99
Patrick Gray,USA,191,2011-04-19 00:00:00,Padre Cícero,Latin,0.99,1,0.99
John Gordon,USA,189,2011-04-18 00:00:00,Salve Nossa Senhora,Latin,0.99,1,0.99
John Gordon,USA,189,2011-04-18 00:00:00,Você Fugiu,Latin,0.99,1,0.99
Victor Stevens,USA,190,2011-04-18 00:00:00,Compadre,Latin,0.99,1,0.99
Victor Stevens,USA,190,2011-04-18 00:00:00,Réu Confesso,Latin,0.99,1,0.99
Heather Leacock,USA,188,2011-04-05 00:00:00,Música No Ar,Latin,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Love Removal Machine,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Sweet Soul Sister,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,I Looked At You,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,"De Do Do Do, De Da Da Da",Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Time Is On My Side,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Under My Thumb,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Saint Of Me,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,You Got Me Rocking,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Suck On The Jugular,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Sister Awake,Alternative & Punk,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Life Line,Alternative & Punk,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Babylon,Alternative & Punk,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Boris The Spider,Rock,0.99,1,0.99
Daan Peeters,Belgium,187,2011-03-28 00:00:00,Let's See Action,Rock,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Chaos-Control,Rock,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Cursed Diamonds,Blues,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,High Head Blues,Blues,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Hard To Handle,Blues,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,(White Man) In Hammersmith Palais,Alternative & Punk,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Bankrobber,Alternative & Punk,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Rock The Casbah,Alternative & Punk,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,Breathe,Rock,0.99,1,0.99
Manoj Pareek,India,186,2011-03-23 00:00:00,True Believers,Rock,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,No Memory,Rock,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,Piece Of Pie,Rock,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,Where The River Goes,Rock,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,Cigaro,Metal,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,Question!,Metal,0.99,1,0.99
Emma Jones,United Kingdom,185,2011-03-20 00:00:00,The Sun Road,Rock,0.99,1,0.99
Johannes Van der Berg,Netherlands,184,2011-03-19 00:00:00,Let Me Love You Baby,Blues,0.99,1,0.99
Johannes Van der Berg,Netherlands,184,2011-03-19 00:00:00,Travis Walk,Blues,0.99,1,0.99
Johannes Van der Berg,Netherlands,184,2011-03-19 00:00:00,Scratch-N-Sniff,Blues,0.99,1,0.99
Johannes Van der Berg,Netherlands,184,2011-03-19 00:00:00,Riviera Paradise,Blues,0.99,1,0.99
Terhi Hämäläinen,Finland,182,2011-03-18 00:00:00,Heliopolis,Jazz,0.99,1,0.99
Terhi Hämäläinen,Finland,182,2011-03-18 00:00:00,It Doesn't Matter,Jazz,0.99,1,0.99
Hugh O'Reilly,Ireland,183,2011-03-18 00:00:00,End Of Romanticism,Jazz,0.99,1,0.99
Hugh O'Reilly,Ireland,183,2011-03-18 00:00:00,Crossfire,Blues,0.99,1,0.99
Isabelle Mercier,France,181,2011-03-05 00:00:00,Starburst,Jazz,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Californication,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Road Trippin',Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Closer To The Heart,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Persuasion,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Funky Piano,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Stars,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Três Lados,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Ali,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Um Dia Qualquer,Rock,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,My Mistake,Alternative & Punk,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Soot & Stars,Alternative & Punk,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Bullet With Butterfly Wings,Alternative & Punk,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Real Love,Alternative & Punk,0.99,1,0.99
Robert Brown,Canada,180,2011-02-25 00:00:00,Rusty Cage,Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,Puteiro Em João Pessoa,Alternative & Punk,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,O Dia Em Que A Terra Parou,Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,Todo Mundo Explica,Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,Rock Das Aranhas (Ao Vivo) (Live),Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,I Could Have Lied,Alternative & Punk,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,Naked In The Rain,Alternative & Punk,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,By The Way,Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,Can't Stop,Rock,0.99,1,0.99
Dan Miller,USA,179,2011-02-20 00:00:00,On Mercury,Rock,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,Endgame,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,Country Feedback,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,Talk About The Passion,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,Green Grow The Rushes,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,I Believe,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,178,2011-02-17 00:00:00,It's The End Of The World As We Know It (And I Feel Fine),Alternative & Punk,0.99,1,0.99
Eduardo Martins,Brazil,177,2011-02-16 00:00:00,Bittersweet Me,Rock,0.99,1,0.99
Eduardo Martins,Brazil,177,2011-02-16 00:00:00,Binky The Doormat,Rock,0.99,1,0.99
Eduardo Martins,Brazil,177,2011-02-16 00:00:00,"So Fast, So Numb",Rock,0.99,1,0.99
Eduardo Martins,Brazil,177,2011-02-16 00:00:00,Electrolite,Rock,0.99,1,0.99
Helena Holý,Czech Republic,175,2011-02-15 00:00:00,How The West Was Won And Where It Got Us,Rock,0.99,1,0.99
Helena Holý,Czech Republic,175,2011-02-15 00:00:00,The Wake-Up Bomb,Rock,0.99,1,0.99
Daan Peeters,Belgium,176,2011-02-15 00:00:00,Undertow,Rock,0.99,1,0.99
Daan Peeters,Belgium,176,2011-02-15 00:00:00,Leave,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,174,2011-02-02 00:00:00,Untitled,Alternative & Punk,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,F*Ckin' Up,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Gone,Alternative & Punk,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Ghost,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Arc,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Porch,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,W.M.A.,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Jah Seh No,Reggae,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Crystal Ball,Reggae,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Brain Damage,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,O Bicho Tá Pregando,Hip Hop/Rap,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Bohemian Rhapsody,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,Somebody To Love,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,We Are The Champions,Rock,0.99,1,0.99
Enrique Muñoz,Spain,173,2011-01-25 00:00:00,My Melancholy Blues,Rock,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Iron Man,Metal,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Shining In The Light,Rock,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Heart In Your Hand,Rock,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,United Colours,Soundtrack,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Miss Sarajevo,Soundtrack,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Theme From The Swan,Soundtrack,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Women In Uniform,Rock,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,Corduroy,Rock,0.99,1,0.99
Marc Dubois,France,172,2011-01-20 00:00:00,MFC,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,Lanterna Dos Afogados,Latin,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,Meu Erro,Latin,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,Selvagem,Latin,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,Bark at the Moon,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,"Mama, I'm Coming Home",Rock,0.99,1,0.99
Madalena Sampaio,Portugal,171,2011-01-17 00:00:00,Believer,Metal,0.99,1,0.99
Martha Silk,Canada,170,2011-01-16 00:00:00,Uma Brasileira,Latin,0.99,1,0.99
Martha Silk,Canada,170,2011-01-16 00:00:00,Saber Amar,Latin,0.99,1,0.99
Martha Silk,Canada,170,2011-01-16 00:00:00,O Amor Nao Sabe Esperar,Latin,0.99,1,0.99
Martha Silk,Canada,170,2011-01-16 00:00:00,Caleidoscópio,Latin,0.99,1,0.99
Patrick Gray,USA,168,2011-01-15 00:00:00,Caleidoscópio,Latin,0.99,1,0.99
Patrick Gray,USA,168,2011-01-15 00:00:00,Trac Trac,Latin,0.99,1,0.99
Robert Brown,Canada,169,2011-01-15 00:00:00,Mensagen De Amor (2000),Latin,0.99,1,0.99
Robert Brown,Canada,169,2011-01-15 00:00:00,La Bella Luna,Latin,0.99,1,0.99
Richard Cunningham,USA,167,2011-01-02 00:00:00,Nebulosa Do Amor,Latin,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Saudade Dos Aviões Da Panair (Conversando No Bar),Latin,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Caso Você Queira Saber,Latin,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Dance,Metal,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Aos Leões,World,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Demorou!,World,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Home Sweet Home,Metal,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Intro,Rock,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Scentless Apprentice,Rock,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,In Bloom,Rock,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,On A Plain,Rock,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Mundaréu,Rock,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Nossa Gente (Avisa Là),Latin,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Revolta Olodum,Latin,0.99,1,0.99
Roberto Almeida,Brazil,166,2010-12-25 00:00:00,Vai Valer,Latin,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,Ride The Lightning,Metal,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,The Call Of Ktulu,Metal,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,My World,Metal,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,Blackened,Metal,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,The Frayed Ends Of Sanity,Metal,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,My Ship,Jazz,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,I Don't Wanna Be Kissed (By Anyone But You),Jazz,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,A Noite Do Meu Bem,Latin,0.99,1,0.99
François Tremblay,Canada,165,2010-12-20 00:00:00,Brasil,Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Mama Said,Metal,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Battery,Metal,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Disposable Heroes,Metal,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Fuel,Metal,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Better Than You,Metal,0.99,1,0.99
Diego Gutiérrez,Argentina,164,2010-12-17 00:00:00,Where The Wild Things Are,Metal,0.99,1,0.99
Emma Jones,United Kingdom,163,2010-12-16 00:00:00,Ain't My Bitch,Metal,0.99,1,0.99
Emma Jones,United Kingdom,163,2010-12-16 00:00:00,The House Jack Built,Metal,0.99,1,0.99
Emma Jones,United Kingdom,163,2010-12-16 00:00:00,King Nothing,Metal,0.99,1,0.99
Emma Jones,United Kingdom,163,2010-12-16 00:00:00,Bleeding Me,Metal,0.99,1,0.99
Johannes Van der Berg,Netherlands,161,2010-12-15 00:00:00,Jump In The Fire,Metal,0.99,1,0.99
Johannes Van der Berg,Netherlands,161,2010-12-15 00:00:00,(Anesthesia) Pulling Teeth,Metal,0.99,1,0.99
Enrique Muñoz,Spain,162,2010-12-15 00:00:00,Phantom Lord,Metal,0.99,1,0.99
Enrique Muñoz,Spain,162,2010-12-15 00:00:00,Seek & Destroy,Metal,0.99,1,0.99
Lucas Mancini,Italy,160,2010-12-02 00:00:00,Motorbreath,Metal,0.99,1,0.99
Ellie Sullivan,Canada,159,2010-11-24 00:00:00,Dezesseis,Latin,0.99,1,0.99
Ellie Sullivan,Canada,159,2010-11-24 00:00:00,American Woman,Rock,0.99,1,0.99
